"","name","longitude","latitude","scientificName","year","month","day","eventDate","individualCount"
"11970","Spinus tristis (Linnaeus, 1758)",-123.1745,44.06572,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,1
"11971","Spinus tristis (Linnaeus, 1758)",-123.0264,44.30272,"Spinus tristis (Linnaeus, 1758)",2020,5,22,2020-05-22,3
"11972","Spinus tristis (Linnaeus, 1758)",-122.6671,45.21097,"Spinus tristis (Linnaeus, 1758)",2020,5,26,2020-05-26,5
"11973","Spinus tristis (Linnaeus, 1758)",-123.0013,45.98158,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,6
"11974","Spinus tristis (Linnaeus, 1758)",-122.9301,45.5349,"Spinus tristis (Linnaeus, 1758)",2020,5,6,2020-05-06,7
"11975","Spinus tristis (Linnaeus, 1758)",-123.341,44.50861,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,2
"11976","Spinus tristis (Linnaeus, 1758)",-122.3768,45.47629,"Spinus tristis (Linnaeus, 1758)",2020,5,26,2020-05-26,2
"11977","Spinus tristis (Linnaeus, 1758)",-122.7912,45.45628,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,16
"11978","Spinus tristis (Linnaeus, 1758)",-122.6481,45.58359,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,5
"11979","Spinus tristis (Linnaeus, 1758)",-122.8842,45.40398,"Spinus tristis (Linnaeus, 1758)",2020,5,28,2020-05-28,2
"11980","Spinus tristis (Linnaeus, 1758)",-123.3242,44.38863,"Spinus tristis (Linnaeus, 1758)",2020,5,10,2020-05-10,1
"11981","Spinus tristis (Linnaeus, 1758)",-121.1252,45.45023,"Spinus tristis (Linnaeus, 1758)",2020,5,7,2020-05-07,4
"11982","Spinus tristis (Linnaeus, 1758)",-123.3256,44.9371,"Spinus tristis (Linnaeus, 1758)",2020,5,8,2020-05-08,28
"11983","Spinus tristis (Linnaeus, 1758)",-122.9067,42.28535,"Spinus tristis (Linnaeus, 1758)",2020,5,30,2020-05-30,2
"11984","Spinus tristis (Linnaeus, 1758)",-123.3459,44.51786,"Spinus tristis (Linnaeus, 1758)",2020,5,13,2020-05-13,2
"11985","Spinus tristis (Linnaeus, 1758)",-118.8702,42.79842,"Spinus tristis (Linnaeus, 1758)",2020,5,28,2020-05-28,1
"11986","Spinus tristis (Linnaeus, 1758)",-122.631,45.34177,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,3
"11987","Spinus tristis (Linnaeus, 1758)",-122.861,45.35223,"Spinus tristis (Linnaeus, 1758)",2020,5,12,2020-05-12,2
"11988","Spinus tristis (Linnaeus, 1758)",-123.0464,42.23047,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,5
"11989","Spinus tristis (Linnaeus, 1758)",-117.9261,45.51525,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,1
"11990","Spinus tristis (Linnaeus, 1758)",-123.3015,44.70022,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,1
"11991","Spinus tristis (Linnaeus, 1758)",-123.0918,44.0583,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,3
"11992","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,2
"11993","Spinus tristis (Linnaeus, 1758)",-123.2499,44.04651,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,4
"11994","Spinus tristis (Linnaeus, 1758)",-123.2993,45.32299,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,11
"11995","Spinus tristis (Linnaeus, 1758)",-122.9267,45.4047,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,1
"11996","Spinus tristis (Linnaeus, 1758)",-122.594,45.51146,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,1
"11997","Spinus tristis (Linnaeus, 1758)",-123.0658,44.89679,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,2
"11998","Spinus tristis (Linnaeus, 1758)",-122.703,45.59525,"Spinus tristis (Linnaeus, 1758)",2020,5,30,2020-05-30,7
"11999","Spinus tristis (Linnaeus, 1758)",-123.0847,45.63433,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,4
"12000","Spinus tristis (Linnaeus, 1758)",-123.716,44.35718,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,7
"12001","Spinus tristis (Linnaeus, 1758)",-122.9415,43.99142,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,1
"12002","Spinus tristis (Linnaeus, 1758)",-122.8185,45.72481,"Spinus tristis (Linnaeus, 1758)",2020,5,26,2020-05-26,8
"12003","Spinus tristis (Linnaeus, 1758)",-123.3313,44.42817,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,1
"12004","Spinus tristis (Linnaeus, 1758)",-123.082,44.64241,"Spinus tristis (Linnaeus, 1758)",2020,5,11,2020-05-11,2
"12005","Spinus tristis (Linnaeus, 1758)",-124.0435,44.62316,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,2
"12006","Spinus tristis (Linnaeus, 1758)",-123.8694,45.43169,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,1
"12007","Spinus tristis (Linnaeus, 1758)",-123.2993,45.32299,"Spinus tristis (Linnaeus, 1758)",2020,5,8,2020-05-08,1
"12008","Spinus tristis (Linnaeus, 1758)",-124.0435,44.62316,"Spinus tristis (Linnaeus, 1758)",2020,5,8,2020-05-08,4
"12009","Spinus tristis (Linnaeus, 1758)",-122.6316,45.43229,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,4
"12010","Spinus tristis (Linnaeus, 1758)",-122.407,45.5615,"Spinus tristis (Linnaeus, 1758)",2020,5,14,2020-05-14,2
"12011","Spinus tristis (Linnaeus, 1758)",-123.2493,44.0412,"Spinus tristis (Linnaeus, 1758)",2020,5,10,2020-05-10,3
"12012","Spinus tristis (Linnaeus, 1758)",-123.0852,45.50649,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,5
"12013","Spinus tristis (Linnaeus, 1758)",-123.2333,44.06805,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,3
"12014","Spinus tristis (Linnaeus, 1758)",-122.5894,45.53994,"Spinus tristis (Linnaeus, 1758)",2020,5,16,2020-05-16,2
"12015","Spinus tristis (Linnaeus, 1758)",-123.2943,44.56511,"Spinus tristis (Linnaeus, 1758)",2020,5,6,2020-05-06,2
"12016","Spinus tristis (Linnaeus, 1758)",-123.4663,43.26369,"Spinus tristis (Linnaeus, 1758)",2020,5,11,2020-05-11,2
"12017","Spinus tristis (Linnaeus, 1758)",-122.9057,45.52758,"Spinus tristis (Linnaeus, 1758)",2020,5,11,2020-05-11,2
"12018","Spinus tristis (Linnaeus, 1758)",-123.9428,45.62039,"Spinus tristis (Linnaeus, 1758)",2020,5,19,2020-05-19,1
"12019","Spinus tristis (Linnaeus, 1758)",-122.631,45.34177,"Spinus tristis (Linnaeus, 1758)",2020,5,8,2020-05-08,3
"12020","Spinus tristis (Linnaeus, 1758)",-123.4269,44.61012,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,1
"12021","Spinus tristis (Linnaeus, 1758)",-118.6733,42.2641,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,8
"12022","Spinus tristis (Linnaeus, 1758)",-123.2333,44.06805,"Spinus tristis (Linnaeus, 1758)",2020,5,10,2020-05-10,2
"12023","Spinus tristis (Linnaeus, 1758)",-123.8855,45.71488,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,7
"12024","Spinus tristis (Linnaeus, 1758)",-123.3242,44.38863,"Spinus tristis (Linnaeus, 1758)",2020,5,10,2020-05-10,1
"12025","Spinus tristis (Linnaeus, 1758)",-123.0209,44.03109,"Spinus tristis (Linnaeus, 1758)",2020,5,21,2020-05-21,4
"12026","Spinus tristis (Linnaeus, 1758)",-123.064,44.05157,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,10
"12027","Spinus tristis (Linnaeus, 1758)",-118.8702,42.79842,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,5
"12028","Spinus tristis (Linnaeus, 1758)",-124.3792,43.15731,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,3
"12029","Spinus tristis (Linnaeus, 1758)",-124.1183,44.08769,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,5
"12030","Spinus tristis (Linnaeus, 1758)",-122.6671,45.21097,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,12
"12031","Spinus tristis (Linnaeus, 1758)",-123.2493,44.0412,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,1
"12032","Spinus tristis (Linnaeus, 1758)",-123.0323,44.00961,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,12
"12033","Spinus tristis (Linnaeus, 1758)",-122.7493,44.87512,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,3
"12034","Spinus tristis (Linnaeus, 1758)",-123.9382,44.6292,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,15
"12035","Spinus tristis (Linnaeus, 1758)",-122.7224,45.41077,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,1
"12036","Spinus tristis (Linnaeus, 1758)",-122.8312,45.38178,"Spinus tristis (Linnaeus, 1758)",2020,5,12,2020-05-12,2
"12037","Spinus tristis (Linnaeus, 1758)",-123.9336,45.71743,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,8
"12038","Spinus tristis (Linnaeus, 1758)",-123.3442,44.52255,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,4
"12039","Spinus tristis (Linnaeus, 1758)",-123.2953,44.39267,"Spinus tristis (Linnaeus, 1758)",2020,5,16,2020-05-16,6
"12040","Spinus tristis (Linnaeus, 1758)",-123.0013,45.98158,"Spinus tristis (Linnaeus, 1758)",2020,5,13,2020-05-13,12
"12041","Spinus tristis (Linnaeus, 1758)",-122.8049,45.87369,"Spinus tristis (Linnaeus, 1758)",2020,5,15,2020-05-15,6
"12042","Spinus tristis (Linnaeus, 1758)",-123.3456,44.40937,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,1
"12043","Spinus tristis (Linnaeus, 1758)",-123.716,44.35718,"Spinus tristis (Linnaeus, 1758)",2020,5,13,2020-05-13,10
"12044","Spinus tristis (Linnaeus, 1758)",-123.3459,44.51786,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,6
"12045","Spinus tristis (Linnaeus, 1758)",-123.716,44.35718,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,3
"12046","Spinus tristis (Linnaeus, 1758)",-122.7633,45.42059,"Spinus tristis (Linnaeus, 1758)",2020,5,2,2020-05-02,4
"12047","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,5,4,2020-05-04,3
"12048","Spinus tristis (Linnaeus, 1758)",-122.936,45.52798,"Spinus tristis (Linnaeus, 1758)",2020,5,5,2020-05-05,2
"12049","Spinus tristis (Linnaeus, 1758)",-123.0847,45.63433,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,4
"12050","Spinus tristis (Linnaeus, 1758)",-123.3456,44.40937,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,1
"12051","Spinus tristis (Linnaeus, 1758)",-123.2572,44.95628,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,3
"12052","Spinus tristis (Linnaeus, 1758)",-121.4812,44.2136,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,1
"12053","Spinus tristis (Linnaeus, 1758)",-120.3677,42.21997,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,1
"12054","Spinus tristis (Linnaeus, 1758)",-118.9147,42.82655,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,1
"12055","Spinus tristis (Linnaeus, 1758)",-123.0824,44.77416,"Spinus tristis (Linnaeus, 1758)",2020,5,4,2020-05-04,5
"12056","Spinus tristis (Linnaeus, 1758)",-122.8049,45.87369,"Spinus tristis (Linnaeus, 1758)",2020,5,5,2020-05-05,2
"12057","Spinus tristis (Linnaeus, 1758)",-117.9434,45.27547,"Spinus tristis (Linnaeus, 1758)",2020,5,1,2020-05-01,3
"12058","Spinus tristis (Linnaeus, 1758)",-123.9978,44.98758,"Spinus tristis (Linnaeus, 1758)",2020,5,8,2020-05-08,6
"12059","Spinus tristis (Linnaeus, 1758)",-123.9613,45.89052,"Spinus tristis (Linnaeus, 1758)",2020,5,3,2020-05-03,1
"12060","Spinus tristis (Linnaeus, 1758)",-123.2624,44.53889,"Spinus tristis (Linnaeus, 1758)",2020,5,11,2020-05-11,6
"12061","Spinus tristis (Linnaeus, 1758)",-123.0311,44.28159,"Spinus tristis (Linnaeus, 1758)",2020,5,13,2020-05-13,1
"12062","Spinus tristis (Linnaeus, 1758)",-123.064,44.05157,"Spinus tristis (Linnaeus, 1758)",2020,5,8,2020-05-08,2
"12063","Spinus tristis (Linnaeus, 1758)",-123.1869,44.04768,"Spinus tristis (Linnaeus, 1758)",2020,5,14,2020-05-14,4
"12064","Spinus tristis (Linnaeus, 1758)",-123.1778,44.06405,"Spinus tristis (Linnaeus, 1758)",2020,5,15,2020-05-15,1
"12065","Spinus tristis (Linnaeus, 1758)",-122.407,45.5615,"Spinus tristis (Linnaeus, 1758)",2020,5,16,2020-05-16,1
"12066","Spinus tristis (Linnaeus, 1758)",-123.0762,44.80108,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,3
"12067","Spinus tristis (Linnaeus, 1758)",-123.3156,44.54592,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,1
"12068","Spinus tristis (Linnaeus, 1758)",-122.9415,43.99142,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,3
"12069","Spinus tristis (Linnaeus, 1758)",-122.8505,45.75406,"Spinus tristis (Linnaeus, 1758)",2020,5,30,2020-05-30,NA
"12070","Spinus tristis (Linnaeus, 1758)",-122.862,45.46191,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,2
"12071","Spinus tristis (Linnaeus, 1758)",-122.3598,45.51215,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,2
"12072","Spinus tristis (Linnaeus, 1758)",-121.0477,43.12518,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,4
"12073","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,5,2,2020-05-02,1
"12074","Spinus tristis (Linnaeus, 1758)",-117.9261,45.51525,"Spinus tristis (Linnaeus, 1758)",2020,5,2,2020-05-02,2
"12075","Spinus tristis (Linnaeus, 1758)",-123.3456,44.40937,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,1
"12076","Spinus tristis (Linnaeus, 1758)",-123.9465,45.51533,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,4
"12077","Spinus tristis (Linnaeus, 1758)",-123.299,44.58316,"Spinus tristis (Linnaeus, 1758)",2020,5,4,2020-05-04,1
"12078","Spinus tristis (Linnaeus, 1758)",-122.8395,44.61019,"Spinus tristis (Linnaeus, 1758)",2020,5,5,2020-05-05,6
"12079","Spinus tristis (Linnaeus, 1758)",-120.1774,45.2276,"Spinus tristis (Linnaeus, 1758)",2020,5,5,2020-05-05,3
"12080","Spinus tristis (Linnaeus, 1758)",-122.8395,44.61019,"Spinus tristis (Linnaeus, 1758)",2020,5,2,2020-05-02,1
"12081","Spinus tristis (Linnaeus, 1758)",-122.9846,44.01546,"Spinus tristis (Linnaeus, 1758)",2020,5,4,2020-05-04,7
"12082","Spinus tristis (Linnaeus, 1758)",-122.8461,45.56535,"Spinus tristis (Linnaeus, 1758)",2020,5,11,2020-05-11,4
"12083","Spinus tristis (Linnaeus, 1758)",-122.7831,45.35895,"Spinus tristis (Linnaeus, 1758)",2020,5,14,2020-05-14,1
"12084","Spinus tristis (Linnaeus, 1758)",-123.2848,44.56265,"Spinus tristis (Linnaeus, 1758)",2020,5,7,2020-05-07,100
"12085","Spinus tristis (Linnaeus, 1758)",-122.7462,45.24058,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,2
"12086","Spinus tristis (Linnaeus, 1758)",-123.6556,44.00403,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,3
"12087","Spinus tristis (Linnaeus, 1758)",-122.2042,45.50497,"Spinus tristis (Linnaeus, 1758)",2020,5,15,2020-05-15,2
"12088","Spinus tristis (Linnaeus, 1758)",-123.1539,44.01944,"Spinus tristis (Linnaeus, 1758)",2020,5,15,2020-05-15,3
"12089","Spinus tristis (Linnaeus, 1758)",-124.0435,44.62316,"Spinus tristis (Linnaeus, 1758)",2020,5,21,2020-05-21,2
"12090","Spinus tristis (Linnaeus, 1758)",-122.8023,45.45636,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,3
"12091","Spinus tristis (Linnaeus, 1758)",-123.0156,44.04394,"Spinus tristis (Linnaeus, 1758)",2020,5,9,2020-05-09,8
"12092","Spinus tristis (Linnaeus, 1758)",-123.252,45.22552,"Spinus tristis (Linnaeus, 1758)",2020,5,12,2020-05-12,5
"12093","Spinus tristis (Linnaeus, 1758)",-123.3346,44.92956,"Spinus tristis (Linnaeus, 1758)",2020,5,3,2020-05-03,22
"12094","Spinus tristis (Linnaeus, 1758)",-123.8905,45.71631,"Spinus tristis (Linnaeus, 1758)",2020,5,3,2020-05-03,7
"12095","Spinus tristis (Linnaeus, 1758)",-123.0209,44.03109,"Spinus tristis (Linnaeus, 1758)",2020,5,16,2020-05-16,1
"12096","Spinus tristis (Linnaeus, 1758)",-123.8722,45.71596,"Spinus tristis (Linnaeus, 1758)",2020,5,21,2020-05-21,3
"12097","Spinus tristis (Linnaeus, 1758)",-123.299,44.58316,"Spinus tristis (Linnaeus, 1758)",2020,5,22,2020-05-22,1
"12098","Spinus tristis (Linnaeus, 1758)",-119.9675,44.80689,"Spinus tristis (Linnaeus, 1758)",2020,5,22,2020-05-22,2
"12099","Spinus tristis (Linnaeus, 1758)",-123.2658,44.53029,"Spinus tristis (Linnaeus, 1758)",2020,5,6,2020-05-06,3
"12100","Spinus tristis (Linnaeus, 1758)",-123.3199,44.93138,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,2
"12101","Spinus tristis (Linnaeus, 1758)",-123.9484,45.52174,"Spinus tristis (Linnaeus, 1758)",2020,5,7,2020-05-07,4
"12102","Spinus tristis (Linnaeus, 1758)",-123.2846,44.96114,"Spinus tristis (Linnaeus, 1758)",2020,5,16,2020-05-16,1
"12103","Spinus tristis (Linnaeus, 1758)",-123.4596,42.43719,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,1
"12104","Spinus tristis (Linnaeus, 1758)",-122.594,45.51146,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,2
"12105","Spinus tristis (Linnaeus, 1758)",-123.0618,44.9247,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,10
"12106","Spinus tristis (Linnaeus, 1758)",-123.299,44.58316,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,2
"12107","Spinus tristis (Linnaeus, 1758)",-123.8905,45.71631,"Spinus tristis (Linnaeus, 1758)",2020,5,26,2020-05-26,4
"12108","Spinus tristis (Linnaeus, 1758)",-122.8584,45.44672,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,4
"12109","Spinus tristis (Linnaeus, 1758)",-122.8382,42.30759,"Spinus tristis (Linnaeus, 1758)",2020,5,16,2020-05-16,3
"12110","Spinus tristis (Linnaeus, 1758)",-123.3486,44.51728,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,1
"12111","Spinus tristis (Linnaeus, 1758)",-123.3313,44.42817,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,1
"12112","Spinus tristis (Linnaeus, 1758)",-123.3069,44.70294,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,2
"12113","Spinus tristis (Linnaeus, 1758)",-123.6684,43.62733,"Spinus tristis (Linnaeus, 1758)",2020,5,24,2020-05-24,1
"12114","Spinus tristis (Linnaeus, 1758)",-124.068,44.52117,"Spinus tristis (Linnaeus, 1758)",2020,5,29,2020-05-29,2
"12115","Spinus tristis (Linnaeus, 1758)",-120.755,42.72085,"Spinus tristis (Linnaeus, 1758)",2020,5,28,2020-05-28,2
"12116","Spinus tristis (Linnaeus, 1758)",-121.3308,44.12912,"Spinus tristis (Linnaeus, 1758)",2020,5,20,2020-05-20,2
"12117","Spinus tristis (Linnaeus, 1758)",-123.2285,44.07078,"Spinus tristis (Linnaeus, 1758)",2020,5,30,2020-05-30,1
"12118","Spinus tristis (Linnaeus, 1758)",-123.2826,44.59879,"Spinus tristis (Linnaeus, 1758)",2020,5,30,2020-05-30,1
"12119","Spinus tristis (Linnaeus, 1758)",-121.9327,42.58075,"Spinus tristis (Linnaeus, 1758)",2020,5,25,2020-05-25,12
"12120","Spinus tristis (Linnaeus, 1758)",-123.0862,44.77593,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,9
"12121","Spinus tristis (Linnaeus, 1758)",-122.407,45.5615,"Spinus tristis (Linnaeus, 1758)",2020,5,23,2020-05-23,5
"12122","Spinus tristis (Linnaeus, 1758)",-123.8981,45.71431,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,1
"12123","Spinus tristis (Linnaeus, 1758)",-123.0576,44.14803,"Spinus tristis (Linnaeus, 1758)",2020,5,15,2020-05-15,2
"12124","Spinus tristis (Linnaeus, 1758)",-123.9741,44.96782,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,4
"12125","Spinus tristis (Linnaeus, 1758)",-122.407,45.5615,"Spinus tristis (Linnaeus, 1758)",2020,5,17,2020-05-17,3
"12126","Spinus tristis (Linnaeus, 1758)",-122.8702,45.45194,"Spinus tristis (Linnaeus, 1758)",2020,5,31,2020-05-31,1
"12127","Spinus tristis (Linnaeus, 1758)",-121.5594,44.29754,"Spinus tristis (Linnaeus, 1758)",2020,5,20,2020-05-20,2
"12128","Spinus tristis (Linnaeus, 1758)",-123.716,44.35718,"Spinus tristis (Linnaeus, 1758)",2020,5,14,2020-05-14,8
"12129","Spinus tristis (Linnaeus, 1758)",-122.8395,45.35772,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,2
"12130","Spinus tristis (Linnaeus, 1758)",-123.2254,44.67348,"Spinus tristis (Linnaeus, 1758)",2020,5,27,2020-05-27,NA
"12131","Spinus tristis (Linnaeus, 1758)",-122.8426,45.55916,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,NA
"12132","Spinus tristis (Linnaeus, 1758)",-122.8426,45.5592,"Spinus tristis (Linnaeus, 1758)",2020,6,7,2020-06-07,NA
"12133","Spinus tristis (Linnaeus, 1758)",-122.9456,43.99545,"Spinus tristis (Linnaeus, 1758)",2020,6,5,2020-06-05,NA
"12134","Spinus tristis (Linnaeus, 1758)",-122.8386,44.6117,"Spinus tristis (Linnaeus, 1758)",2020,6,6,2020-06-06,NA
"12135","Spinus tristis (Linnaeus, 1758)",-123.8767,46.14232,"Spinus tristis (Linnaeus, 1758)",2020,6,10,2020-06-10,NA
"12136","Spinus tristis (Linnaeus, 1758)",-122.8425,45.55922,"Spinus tristis (Linnaeus, 1758)",2020,6,11,2020-06-11,NA
"12137","Spinus tristis (Linnaeus, 1758)",-123.3019,44.31889,"Spinus tristis (Linnaeus, 1758)",2020,6,6,2020-06-06,NA
"12138","Spinus tristis (Linnaeus, 1758)",-123.0583,45.25605,"Spinus tristis (Linnaeus, 1758)",2020,6,7,2020-06-07,NA
"12139","Spinus tristis (Linnaeus, 1758)",-124.015,44.9349,"Spinus tristis (Linnaeus, 1758)",2020,6,8,2020-06-08,NA
"12140","Spinus tristis (Linnaeus, 1758)",-123.0582,45.25605,"Spinus tristis (Linnaeus, 1758)",2020,6,7,2020-06-07,NA
"12141","Spinus tristis (Linnaeus, 1758)",-122.5997,45.50889,"Spinus tristis (Linnaeus, 1758)",2020,6,11,2020-06-11,NA
"12142","Spinus tristis (Linnaeus, 1758)",-117.8699,45.21693,"Spinus tristis (Linnaeus, 1758)",2020,6,16,2020-06-16,NA
"12143","Spinus tristis (Linnaeus, 1758)",-122.9805,45.50134,"Spinus tristis (Linnaeus, 1758)",2020,6,17,2020-06-17,NA
"12144","Spinus tristis (Linnaeus, 1758)",-123.0901,45.50915,"Spinus tristis (Linnaeus, 1758)",2020,6,20,2020-06-20,NA
"12145","Spinus tristis (Linnaeus, 1758)",-122.9919,45.51667,"Spinus tristis (Linnaeus, 1758)",2020,6,21,2020-06-21,NA
"12146","Spinus tristis (Linnaeus, 1758)",-122.8426,45.55915,"Spinus tristis (Linnaeus, 1758)",2020,6,12,2020-06-12,NA
"12147","Spinus tristis (Linnaeus, 1758)",-122.8028,45.61738,"Spinus tristis (Linnaeus, 1758)",2020,6,17,2020-06-17,NA
"12148","Spinus tristis (Linnaeus, 1758)",-122.578,45.52389,"Spinus tristis (Linnaeus, 1758)",2020,6,14,2020-06-14,NA
"12149","Spinus tristis (Linnaeus, 1758)",-122.8564,45.53644,"Spinus tristis (Linnaeus, 1758)",2020,6,22,2020-06-22,NA
"12150","Spinus tristis (Linnaeus, 1758)",-122.8425,45.55912,"Spinus tristis (Linnaeus, 1758)",2020,6,27,2020-06-27,NA
"12151","Spinus tristis (Linnaeus, 1758)",-122.9799,45.50197,"Spinus tristis (Linnaeus, 1758)",2020,6,30,2020-06-30,NA
"12152","Spinus tristis (Linnaeus, 1758)",-123.0506,44.93463,"Spinus tristis (Linnaeus, 1758)",2020,6,25,2020-06-25,NA
"12153","Spinus tristis (Linnaeus, 1758)",-122.9808,44.03532,"Spinus tristis (Linnaeus, 1758)",2020,6,2,2020-06-02,6
"12154","Spinus tristis (Linnaeus, 1758)",-123.0013,45.98158,"Spinus tristis (Linnaeus, 1758)",2020,6,3,2020-06-03,7
"12155","Spinus tristis (Linnaeus, 1758)",-123.2598,45.99907,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,1
"12156","Spinus tristis (Linnaeus, 1758)",-120.0259,45.26562,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,4
"12157","Spinus tristis (Linnaeus, 1758)",-123.8802,45.50958,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,1
"12158","Spinus tristis (Linnaeus, 1758)",-123.1359,45.71285,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,8
"12159","Spinus tristis (Linnaeus, 1758)",-123.0371,44.93362,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,2
"12160","Spinus tristis (Linnaeus, 1758)",-123.2389,46.10982,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,1
"12161","Spinus tristis (Linnaeus, 1758)",-123.1356,45.71246,"Spinus tristis (Linnaeus, 1758)",2020,6,2,2020-06-02,4
"12162","Spinus tristis (Linnaeus, 1758)",-122.8354,45.38112,"Spinus tristis (Linnaeus, 1758)",2020,6,1,2020-06-01,12
"12163","Spinus tristis (Linnaeus, 1758)",-122.7859,45.06111,"Spinus tristis (Linnaeus, 1758)",2020,6,4,2020-06-04,3
